x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
-73.974568765379100000,40.777639692699700000,13A-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.967164052093800000,40.777223683381600000,16G-AM-1010-02,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.959140769100000000,40.796084690312200000,37B-AM-1018-01,AM,10182018,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.977142262527400000,40.772361415776000000,7B-AM-1008-02,AM,10082018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.975660384610700000,40.767253131938400000,3F-PM-1013-03,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.968630458152600000,40.777363133711700000,15E-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,on fallen tree,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.969967207416400000,40.777438934574800000,15D-AM-1007-07,AM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,True,chasing #8,False,False,False,False,False,False,True,False
-73.968347994382300000,40.781582729830300000,20C-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.976861769072500000,40.774187706070500000,9A-PM-1010-03,PM,10102018,,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.972937867419800000,40.767240759455900000,4H-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,met #3 while foraging and briefly tussled,False,False,False,False,False,False,True,False
-73.956320308910500000,40.790627535772600000,33G-PM-1006-01,PM,10062018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.957994184743400000,40.799121671332800000,41B-PM-1014-02,PM,10142018,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.977307915421900000,40.769650668886100000,4C-AM-1006-02,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.978318527859500000,40.772486167550400000,7A-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,"in trees, then to ground",True,False,True,False,False,jumping,False,False,False,False,False,False,True,False
-73.970362161647200000,40.775032271482000000,12E-AM-1017-08,AM,10172018,Adult,Gray,Above Ground,,False,False,False,True,False,chilling,False,False,False,False,False,False,True,False
-73.969951118124000000,40.776275659301500000,14E-AM-1008-17,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.971823415955700000,40.781084250371500000,18A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,,False,False,True,True,True,burying,False,False,False,True,False,False,False,True
-73.975062146111000000,40.772341717345100000,8C-PM-1013-07,PM,10132018,,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.967929134795600000,40.784697309666500000,23B-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,True,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
-73.976745543070900000,40.771786623782600000,6B-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
-73.974660878629900000,40.777609207825400000,13A-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.967977800190000000,40.784762947325800000,23B-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,chain link fence,False,True,True,False,False,,False,False,False,False,False,False,True,False
-73.968446315439800000,40.783481331935200000,21B-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.965573463364900000,40.780536692223100000,20F-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,pulling leaves,True,False,False,False,False,False,False,False
-73.972939492843200000,40.774325671649600000,11D-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,False,True
-73.976521916284000000,40.773784724458000000,9B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,False,False,False,True
-73.959778276202900000,40.792077337675700000,33D-AM-1017-07,AM,10172018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,True,False,True,False,False,True,False
-73.964862681003200000,40.780450611284300000,20G-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Ran up tree,True,False,True,False,False,,True,False,False,False,False,False,False,False
-73.958418846105900000,40.791324104849800000,33E-PM-1012-07,PM,10122018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.956618914535200000,40.788341796974600000,31H-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.967360365590800000,40.787697417778200000,26A-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.959575779268300000,40.789924264384700000,31E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,False,True,,False,True,False,False,False,False,True,False
-73.968681679539200000,40.775770422667000000,14F-PM-1012-02,PM,10122018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.965421026352100000,40.778252969257500000,17G-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.967705487032700000,40.778992870166000000,17E-AM-1017-03,AM,10172018,Adult,Gray,Above Ground,Tree trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.974530554000800000,40.774204323401400000,10C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,True
-73.967547206420400000,40.783594716743600000,22C-PM-1006-06,PM,10062018,Juvenile,Cinnamon,Above Ground,on tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.955516031113000000,40.792318815627700000,35G-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.971055911376200000,40.779427991420900000,16C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.967765428975700000,40.786785529449000000,25A-AM-1013-03,AM,10132018,,Gray,Above Ground,BIG TREE,False,False,False,False,False,being chased by #2,False,False,False,False,False,False,True,False
-73.964965809929300000,40.782326236907400000,22F-PM-1014-03,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.961941743268500000,40.793036593986500000,33B-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.953296595236000000,40.792764459451300000,36I-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.972515753435600000,40.765837672923400000,2I-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.968747670311700000,40.774285669609300000,12G-AM-1012-01,AM,10122018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.967502313870300000,40.787255470099500000,25A-PM-1007-01,PM,10072018,Adult,Cinnamon,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.974504051750200000,40.773330385380000000,9C-PM-1006-06,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977263591111900000,40.770942887253300000,6B-PM-1017-03,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.973011568796400000,40.774101827431200000,10D-AM-1008-05,AM,10082018,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
-73.973011165046800000,40.778215773620400000,14B-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.979001056510800000,40.768573236954400000,2C-PM-1013-09,PM,10132018,Adult,,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.958252350330600000,40.799689749947300000,41A-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.970664177072800000,40.775922921376200000,13E-AM-1017-12,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.969345754447000000,40.777042965028800000,15E-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,True,False,False
-73.980854228628000000,40.767870215838200000,1B-AM-1012-17,AM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
-73.952941315646100000,40.792096344660500000,36I-PM-1007-06,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.968214403933400000,40.777307067539300000,15F-AM-1007-08,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.974334230354800000,40.772774294833200000,8D-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,False,False,False,False,False,communicating from tree,False,False,False,False,False,False,False,False
-73.958494212554000000,40.799500863605700000,41A-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,ran across a path,False,False,False,False,False,False,True,False
-73.969798372560800000,40.770067702220500000,8I-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969719661987800000,40.781406850760700000,19B-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,True
-73.970685154618400000,40.778077701603800000,15D-PM-1017-04,PM,10172018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.970475755546000000,40.776334806213400000,13E-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,begging (came one yard away from me and stood there),False,False,False,False,False,True,False,False
-73.977725902244100000,40.768205990790300000,3D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.971688183867100000,40.778553537087000000,15C-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.963325063650100000,40.792215508267900000,32A-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.967418114684000000,40.776459536005400000,15G-AM-1008-05,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977169527204800000,40.772427727626300000,7B-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.969967516051600000,40.777301264275800000,15E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.975895979828900000,40.769412567167900000,4D-PM-1008-01,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.960760848265600000,40.795468764824800000,36A-PM-1013-06,PM,10132018,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.975328378369500000,40.773304391064900000,8C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.978530050990800000,40.772112774842700000,6A-AM-1006-07,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.954002244543200000,40.797940985497700000,41E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.960875742405200000,40.790668650465700000,31D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.960362012220500000,40.795596575585100000,36B-AM-1013-02,AM,10132018,,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.980190213314800000,40.769557595068000000,3A-AM-1012-03,AM,10122018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.959077668148000000,40.792604582334600000,34D-AM-1008-02,AM,10082018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.957655909901200000,40.799259862648300000,41B-AM-1010-09,AM,10102018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.954595058342000000,40.795656793430400000,39F-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.960634468125200000,40.795833778064400000,37B-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.958010517486500000,40.797446832269200000,39C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
